Date,Price,Max,Min,AvgPrice,chg,Volume,TurnoverBEST,TurnoverTotal
2025-01-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-15,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-14,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-09,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-08,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2025-01-02,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-27,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-24,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-23,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-20,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-11,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-06,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-12-02,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-29,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-28,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-27,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-22,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-21,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-20,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-15,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-14,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-11,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-08,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-07,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-06,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-11-01,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-31,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-29,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-28,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-24,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-22,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-21,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-15,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-14,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-09,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-08,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-07,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-02,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-10-01,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-27,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-24,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-23,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-20,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-11,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-06,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-09-02,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-29,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-27,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-23,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-22,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-21,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-20,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-15,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-14,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-09,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-08,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-07,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-06,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-08-01,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-31,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-29,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-24,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-23,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-22,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-16,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-15,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-11,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-09,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-08,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-02,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-07-01,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-28,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-27,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-26,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-25,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-24,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-20,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-19,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-18,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-17,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-14,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-13,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-12,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-11,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-10,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-07,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-06,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-05,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-04,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-06-03,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-05-31,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-05-30,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-05-29,4000.0,0.0,0.0,4000.0,0.00,0,0,0
2024-05-28,4000.0,4000.0,4000.0,4000.0,-29.39,10,"40,000","40,000"
2024-05-27,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-23,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-22,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-21,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-20,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-17,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-16,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-15,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-14,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-13,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-10,5665.0,0.0,0.0,5665.0,0.00,0,0,0
2024-05-09,5665.0,0.0,0.0,5665.0,0.00,0,0,0
