Date,Price,Max,Min,AvgPrice,chg,Volume,TurnoverBEST,TurnoverTotal
2025-01-17,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-16,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-15,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-14,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-13,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-10,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-09,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-08,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-03,80.0,0.0,0.0,80.0,0.00,0,0,0
2025-01-02,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-30,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-27,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-26,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-25,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-24,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-23,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-20,80.0,0.0,0.0,80.0,0.00,0,0,0
2024-12-19,80.0,80.0,80.0,80.0,0.00,"7,800","624,000","624,000"
2015-12-29,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-28,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-25,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-24,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-23,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-22,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-21,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-18,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-17,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-16,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-15,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-14,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-11,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-10,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-09,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-07,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-04,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-03,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-12-01,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-30,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-27,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-26,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-25,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-24,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-23,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-20,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-19,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-18,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-17,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-16,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-13,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-12,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-11,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-10,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-09,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-06,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-05,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-04,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-03,80.0,0.0,0.0,80.0,0.00,0,0,0
2015-11-02,80.0,0.0,0.0,80.0,0.00,0,0,0
